index	STRING_id
174	3702.A0A1P8ARH5
175	3702.A0A1P8ARI2
176	3702.A0A1P8ARL5
177	3702.A0A1P8ARP0
178	3702.A0A1P8ARQ6
179	3702.A0A1P8ARR1
180	3702.A0A1P8ART1
181	3702.A0A1P8ARU2
182	3702.A0A1P8ARZ7
183	3702.A0A1P8AS03
184	3702.A0A1P8AS11
185	3702.A0A1P8AS31
186	3702.A0A1P8ASB9
187	3702.A0A1P8ASE3
188	3702.A0A1P8ASI0
189	3702.A0A1P8ASM6
190	3702.A0A1P8ASP4
191	3702.A0A1P8AST1
192	3702.A0A1P8ASU7
193	3702.A0A1P8ASX9
194	3702.A0A1P8ASY1
195	3702.A0A1P8ASY7
196	3702.A0A1P8ASZ9
197	3702.A0A1P8AT59
198	3702.A0A1P8AT79
199	3702.A0A1P8AT86
200	3702.A0A1P8AT95
201	3702.A0A1P8ATB1
202	3702.A0A1P8ATM6
203	3702.A0A1P8ATN7
204	3702.A0A1P8ATR9
205	3702.A0A1P8ATW2
206	3702.A0A1P8AUA6
207	3702.A0A1P8AUG1
208	3702.A0A1P8AUL5
209	3702.A0A1P8AUP0
210	3702.A0A1P8AUR3
211	3702.A0A1P8AUU6
212	3702.A0A1P8AUV6
213	3702.A0A1P8AUY4
214	3702.A0A1P8AV25
215	3702.A0A1P8AV53
216	3702.A0A1P8AV59
217	3702.A0A1P8AV76
218	3702.A0A1P8AV92
219	3702.A0A1P8AVE0
220	3702.A0A1P8AVE4
221	3702.A0A1P8AVE9
222	3702.A0A1P8AVJ4
223	3702.A0A1P8AVN1
224	3702.A0A1P8AVQ6
225	3702.A0A1P8AVS2
226	3702.A0A1P8AVY3
227	3702.A0A1P8AW32
228	3702.A0A1P8AW47
229	3702.A0A1P8AW53
230	3702.A0A1P8AW76
231	3702.A0A1P8AW87
232	3702.A0A1P8AW93
233	3702.A0A1P8AW96
234	3702.A0A1P8AWA7
235	3702.A0A1P8AWD1
236	3702.A0A1P8AWF3
237	3702.A0A1P8AWF5
238	3702.A0A1P8AWF9
239	3702.A0A1P8AWH8
240	3702.A0A1P8AWP1
241	3702.A0A1P8AWR9
242	3702.A0A1P8AWS0
243	3702.A0A1P8AWS5
244	3702.A0A1P8AWX3
245	3702.A0A1P8AWZ4
246	3702.A0A1P8AWZ6
247	3702.A0A1P8AX06
248	3702.A0A1P8AX25
249	3702.A0A1P8AX45
250	3702.A0A1P8AX50
251	3702.A0A1P8AXB7
252	3702.A0A1P8AXU8
253	3702.A0A1P8AY04
254	3702.A0A1P8AY40
255	3702.A0A1P8AY78
256	3702.A0A1P8AY88
257	3702.A0A1P8AYC0
258	3702.A0A1P8AYE6
259	3702.A0A1P8AYJ0
260	3702.A0A1P8AYM3
261	3702.A0A1P8AYS2
262	3702.A0A1P8AYT1
263	3702.A0A1P8AYU2
264	3702.A0A1P8AYU7
265	3702.A0A1P8AYV4
266	3702.A0A1P8AZ37
267	3702.A0A1P8AZD4
268	3702.A0A1P8AZN3
269	3702.A0A1P8AZN4
270	3702.A0A1P8AZP3
271	3702.A0A1P8AZS5
272	3702.A0A1P8AZY5
273	3702.A0A1P8B041
274	3702.A0A1P8B068
275	3702.A0A1P8B0A1
276	3702.A0A1P8B0B8
277	3702.A0A1P8B0D8
278	3702.A0A1P8B0G6
279	3702.A0A1P8B0L2
280	3702.A0A1P8B0Q4
281	3702.A0A1P8B0U6
282	3702.A0A1P8B118
283	3702.A0A1P8B123
284	3702.A0A1P8B128
285	3702.A0A1P8B135
286	3702.A0A1P8B1C2
287	3702.A0A1P8B1H3
288	3702.A0A1P8B1I0
289	3702.A0A1P8B1J7
290	3702.A0A1P8B1P2
291	3702.A0A1P8B1V0
292	3702.A0A1P8B1X0
293	3702.A0A1P8B228
294	3702.A0A1P8B2A8
295	3702.A0A1P8B2B4
296	3702.A0A1P8B2C9
297	3702.A0A1P8B2E9
298	3702.A0A1P8B2G4
299	3702.A0A1P8B2G7
300	3702.A0A1P8B2I9
301	3702.A0A1P8B2K0
302	3702.A0A1P8B2L4
303	3702.A0A1P8B2M5
304	3702.A0A1P8B2T5
305	3702.A0A1P8B2T9
306	3702.A0A1P8B2U5
307	3702.A0A1P8B397
308	3702.A0A1P8B3C0
309	3702.A0A1P8B3G1
310	3702.A0A1P8B3M4
311	3702.A0A1P8B3S0
312	3702.A0A1P8B457
313	3702.A0A1P8B460
314	3702.A0A1P8B4A5
315	3702.A0A1P8B4E4
316	3702.A0A1P8B4F7
317	3702.A0A1P8B4K0
318	3702.A0A1P8B4K5
319	3702.A0A1P8B4L0
320	3702.A0A1P8B4M2
321	3702.A0A1P8B4R6
322	3702.A0A1P8B4Y6
323	3702.A0A1P8B544
324	3702.A0A1P8B5A1
325	3702.A0A1P8B5A6
326	3702.A0A1P8B5D8
327	3702.A0A1P8B5G1
328	3702.A0A1P8B5P0
329	3702.A0A1P8B5P2
330	3702.A0A1P8B5T0
331	3702.A0A1P8B5U7
332	3702.A0A1P8B5W2
333	3702.A0A1P8B6B7
334	3702.A0A1P8B6F9
335	3702.A0A1P8B6L8
336	3702.A0A1P8B724
337	3702.A0A1P8B731
338	3702.A0A1P8B756
339	3702.A0A1P8B760
340	3702.A0A1P8B772
341	3702.A0A1P8B795
342	3702.A0A1P8B7B4
343	3702.A0A1P8B7F5
344	3702.A0A1P8B7H4
345	3702.A0A1P8B7I1
346	3702.A0A1P8B7I6
347	3702.A0A1P8B7K7
348	3702.A0A1P8B7K8
349	3702.A0A1P8B7M3
350	3702.A0A1P8B7P8
351	3702.A0A1P8B7Z9
352	3702.A0A1P8B801
353	3702.A0A1P8B8A2
354	3702.A0A1P8B8B4
355	3702.A0A1P8B8F8
356	3702.A0A1P8B8L5
357	3702.A0A1P8B8R6
358	3702.A0A1P8B8U9
359	3702.A0A1P8B8W1
360	3702.A0A1P8B8Z3
361	3702.A0A1P8B9B1
362	3702.A0A1P8B9B2
363	3702.A0A1P8B9B9
364	3702.A0A1P8B9E3
365	3702.A0A1P8B9F4
366	3702.A0A1P8B9I4
367	3702.A0A1P8B9K4
368	3702.A0A1P8B9P9
369	3702.A0A1P8B9R0
370	3702.A0A1P8B9R1
371	3702.A0A1P8B9R8
372	3702.A0A1P8B9S9
373	3702.A0A1P8B9U3
374	3702.A0A1P8BA53
375	3702.A0A1P8BA81
376	3702.A0A1P8BAC2
377	3702.A0A1P8BAD1
378	3702.A0A1P8BAI4
379	3702.A0A1P8BAK9
380	3702.A0A1P8BAQ8
381	3702.A0A1P8BAT4
382	3702.A0A1P8BAT6
383	3702.A0A1P8BAW1
384	3702.A0A1P8BB09
385	3702.A0A1P8BB42
386	3702.A0A1P8BB64
387	3702.A0A1P8BB69
388	3702.A0A1P8BB81
389	3702.A0A1P8BB88
390	3702.A0A1P8BBA5
391	3702.A0A1P8BBF5
392	3702.A0A1P8BBR6
