index	STRING_id
431	6239.C02B8.3.1
432	6239.C02B8.4.1
433	6239.C02B8.6.1
434	6239.C02C2.1.1
435	6239.C02C2.5.1
436	6239.C02C6.1b.1
437	6239.C02C6.3a.1
438	6239.C02D4.2e.1
439	6239.C02D5.1.1
440	6239.C02D5.2a.1
441	6239.C02D5.3.2
442	6239.C02D5.4.1
443	6239.C02E11.1b.1
444	6239.C02E7.13.1
445	6239.C02E7.1a.1
446	6239.C02E7.3.1
447	6239.C02E7.8.1
448	6239.C02F12.10a.1
449	6239.C02F12.1b.1
450	6239.C02F12.4.1
451	6239.C02F12.7.1
452	6239.C02F12.8.1
453	6239.C02F4.1.2
454	6239.C02F4.2b.1
455	6239.C02F4.4.1
456	6239.C02F5.1.1
457	6239.C02F5.10.2
458	6239.C02F5.12.1
459	6239.C02F5.2.1
460	6239.C02F5.3.1
461	6239.C02F5.4.1
462	6239.C02F5.5.1
463	6239.C02F5.6b.1
464	6239.C02F5.7b.3
465	6239.C02F5.9.1
466	6239.C02G6.2.1
467	6239.C02H6.1.1
468	6239.C02H6.2.1
469	6239.C02H7.1.1
470	6239.C02H7.3a.1
471	6239.C03A3.2.1
472	6239.C03A3.3.1
473	6239.C03A7.14.2
474	6239.C03A7.2.1
475	6239.C03A7.4.1
476	6239.C03A7.6.1
477	6239.C03A7.8.1
478	6239.C03B1.12.1
479	6239.C03B1.13.1
480	6239.C03B1.2.1
481	6239.C03B1.5.1
482	6239.C03B1.7a.1
483	6239.C03B8.2.1
484	6239.C03B8.3.1
485	6239.C03B8.4.1
486	6239.C03C10.1.1
