index	STRING_id
398	4932.YBR176W
399	4932.YBR177C
400	4932.YBR178W
401	4932.YBR179C
402	4932.YBR180W
403	4932.YBR181C
404	4932.YBR182C
405	4932.YBR183W
406	4932.YBR184W
407	4932.YBR185C
408	4932.YBR186W
409	4932.YBR187W
410	4932.YBR188C
411	4932.YBR189W
412	4932.YBR190W
413	4932.YBR191W
414	4932.YBR192W
415	4932.YBR193C
416	4932.YBR194W
417	4932.YBR195C
418	4932.YBR196C
419	4932.YBR197C
420	4932.YBR198C
421	4932.YBR199W
422	4932.YBR200W
423	4932.YBR201C-A
424	4932.YBR201W
425	4932.YBR202W
426	4932.YBR203W
427	4932.YBR204C
428	4932.YBR205W
429	4932.YBR207W
430	4932.YBR208C
431	4932.YBR210W
432	4932.YBR211C
433	4932.YBR212W
434	4932.YBR213W
435	4932.YBR214W
436	4932.YBR215W
437	4932.YBR216C
438	4932.YBR217W
439	4932.YBR218C
440	4932.YBR219C
441	4932.YBR220C
442	4932.YBR221C
443	4932.YBR222C
444	4932.YBR223C
445	4932.YBR225W
446	4932.YBR226C
447	4932.YBR227C
448	4932.YBR228W
449	4932.YBR229C
450	4932.YBR230C
451	4932.YBR230W-A
452	4932.YBR231C
453	4932.YBR233W
454	4932.YBR233W-A
455	4932.YBR234C
456	4932.YBR235W
457	4932.YBR236C
458	4932.YBR237W
459	4932.YBR238C
460	4932.YBR239C
461	4932.YBR240C
462	4932.YBR241C
463	4932.YBR242W
464	4932.YBR243C
465	4932.YBR244W
466	4932.YBR245C
467	4932.YBR246W
468	4932.YBR247C
469	4932.YBR248C
470	4932.YBR249C
471	4932.YBR250W
472	4932.YBR251W
473	4932.YBR252W
474	4932.YBR253W
475	4932.YBR254C
476	4932.YBR255C-A
477	4932.YBR255W
478	4932.YBR256C
479	4932.YBR257W
480	4932.YBR258C
481	4932.YBR259W
482	4932.YBR260C
483	4932.YBR261C
484	4932.YBR262C
485	4932.YBR263W
486	4932.YBR264C
487	4932.YBR265W
488	4932.YBR266C
489	4932.YBR267W
490	4932.YBR268W
491	4932.YBR269C
492	4932.YBR270C
493	4932.YBR271W
494	4932.YBR272C
495	4932.YBR273C
496	4932.YBR274W
497	4932.YBR275C
498	4932.YBR276C
499	4932.YBR277C
500	4932.YBR278W
501	4932.YBR279W
502	4932.YBR280C
503	4932.YBR281C
504	4932.YBR282W
505	4932.YBR283C
506	4932.YBR284W
507	4932.YBR285W
508	4932.YBR286W
509	4932.YBR287W
510	4932.YBR288C
511	4932.YBR289W
512	4932.YBR290W
513	4932.YBR291C
514	4932.YBR293W
515	4932.YBR294W
516	4932.YBR295W
517	4932.YBR296C
518	4932.YBR296C-A
519	4932.YBR297W
520	4932.YBR298C
521	4932.YBR299W
522	4932.YBR300C
523	4932.YBR301W
524	4932.YBR302C
525	4932.YCL001W
526	4932.YCL001W-A
527	4932.YCL001W-B
528	4932.YCL002C
529	4932.YCL004W
530	4932.YCL005W
531	4932.YCL005W-A
532	4932.YCL007C
533	4932.YCL008C
534	4932.YCL009C
535	4932.YCL010C
536	4932.YCL011C
537	4932.YCL012C
538	4932.YCL014W
539	4932.YCL016C
540	4932.YCL017C
541	4932.YCL018W
542	4932.YCL021W-A
543	4932.YCL022C
544	4932.YCL023C
545	4932.YCL024W
546	4932.YCL025C
547	4932.YCL026C-A
548	4932.YCL026C-B
549	4932.YCL027W
550	4932.YCL028W
551	4932.YCL029C
552	4932.YCL030C
553	4932.YCL031C
554	4932.YCL032W
555	4932.YCL033C
556	4932.YCL034W
557	4932.YCL035C
558	4932.YCL036W
559	4932.YCL037C
560	4932.YCL038C
561	4932.YCL039W
562	4932.YCL040W
563	4932.YCL042W
564	4932.YCL043C
565	4932.YCL044C
566	4932.YCL045C
567	4932.YCL046W
568	4932.YCL047C
569	4932.YCL048W
570	4932.YCL048W-A
571	4932.YCL049C
572	4932.YCL050C
573	4932.YCL051W
574	4932.YCL052C
575	4932.YCL054W
576	4932.YCL055W
577	4932.YCL056C
578	4932.YCL057C-A
579	4932.YCL057W
580	4932.YCL058C
581	4932.YCL059C
582	4932.YCL061C
583	4932.YCL063W
584	4932.YCL064C
585	4932.YCL065W
586	4932.YCL066W
587	4932.YCL067C
588	4932.YCL068C
589	4932.YCL069W
590	4932.YCL073C
591	4932.YCL076W
592	4932.YCR001W
593	4932.YCR002C
594	4932.YCR003W
595	4932.YCR004C
596	4932.YCR005C
597	4932.YCR007C
598	4932.YCR008W
599	4932.YCR009C
600	4932.YCR010C
601	4932.YCR011C
602	4932.YCR012W
603	4932.YCR014C
604	4932.YCR015C
605	4932.YCR016W
606	4932.YCR017C
607	4932.YCR018C
608	4932.YCR019W
609	4932.YCR020C
610	4932.YCR020C-A
611	4932.YCR020W-B
612	4932.YCR021C
613	4932.YCR022C
614	4932.YCR023C
615	4932.YCR024C
616	4932.YCR024C-A
617	4932.YCR024C-B
618	4932.YCR026C
619	4932.YCR027C
620	4932.YCR028C
621	4932.YCR028C-A
622	4932.YCR030C
623	4932.YCR031C
624	4932.YCR032W
625	4932.YCR033W
626	4932.YCR034W
627	4932.YCR035C
628	4932.YCR036W
629	4932.YCR037C
630	4932.YCR038C
631	4932.YCR039C
632	4932.YCR041W
