index	STRING_id
118	7955.ENSDARP00000002953
119	7955.ENSDARP00000002973
120	7955.ENSDARP00000002982
121	7955.ENSDARP00000002983
122	7955.ENSDARP00000002994
123	7955.ENSDARP00000003004
124	7955.ENSDARP00000003013
125	7955.ENSDARP00000003030
126	7955.ENSDARP00000003032
127	7955.ENSDARP00000003036
128	7955.ENSDARP00000003038
129	7955.ENSDARP00000003044
130	7955.ENSDARP00000003051
131	7955.ENSDARP00000003080
132	7955.ENSDARP00000003084
133	7955.ENSDARP00000003101
134	7955.ENSDARP00000003103
135	7955.ENSDARP00000003107
136	7955.ENSDARP00000003126
137	7955.ENSDARP00000003150
138	7955.ENSDARP00000003154
139	7955.ENSDARP00000003158
140	7955.ENSDARP00000003161
141	7955.ENSDARP00000003167
142	7955.ENSDARP00000003173
143	7955.ENSDARP00000003177
144	7955.ENSDARP00000003188
145	7955.ENSDARP00000003198
146	7955.ENSDARP00000003221
147	7955.ENSDARP00000003222
148	7955.ENSDARP00000003237
149	7955.ENSDARP00000003248
150	7955.ENSDARP00000003250
151	7955.ENSDARP00000003264
152	7955.ENSDARP00000003269
153	7955.ENSDARP00000003281
154	7955.ENSDARP00000003282
155	7955.ENSDARP00000003288
156	7955.ENSDARP00000003318
157	7955.ENSDARP00000003321
158	7955.ENSDARP00000003344
159	7955.ENSDARP00000003352
160	7955.ENSDARP00000003357
161	7955.ENSDARP00000003359
162	7955.ENSDARP00000003360
163	7955.ENSDARP00000003362
164	7955.ENSDARP00000003372
165	7955.ENSDARP00000003376
166	7955.ENSDARP00000003389
167	7955.ENSDARP00000003398
168	7955.ENSDARP00000003403
169	7955.ENSDARP00000003411
170	7955.ENSDARP00000003412
171	7955.ENSDARP00000003433
172	7955.ENSDARP00000003450
173	7955.ENSDARP00000003452
174	7955.ENSDARP00000003481
175	7955.ENSDARP00000003488
176	7955.ENSDARP00000003494
177	7955.ENSDARP00000003498
178	7955.ENSDARP00000003500
179	7955.ENSDARP00000003519
180	7955.ENSDARP00000003525
181	7955.ENSDARP00000003565
182	7955.ENSDARP00000003571
183	7955.ENSDARP00000003601
184	7955.ENSDARP00000003616
185	7955.ENSDARP00000003622
186	7955.ENSDARP00000003641
187	7955.ENSDARP00000003654
188	7955.ENSDARP00000003663
189	7955.ENSDARP00000003665
190	7955.ENSDARP00000003666
191	7955.ENSDARP00000003671
192	7955.ENSDARP00000003684
193	7955.ENSDARP00000003700
194	7955.ENSDARP00000003705
195	7955.ENSDARP00000003709
196	7955.ENSDARP00000003721
197	7955.ENSDARP00000003738
198	7955.ENSDARP00000003744
199	7955.ENSDARP00000003749
200	7955.ENSDARP00000003782
201	7955.ENSDARP00000003786
202	7955.ENSDARP00000003809
